r0,r1,r2,r3,s1,s2,s3,p1,p2,p3,bandwidth,ng0,GBP,avgLoss,loss_at_ng0,delay
0.2006,0.25113,0.341865,0.2001,-0.126311,-0.100523,0.080471,-0.159194,-0.183214,0.042083,0.0244,20.4287,0.4787,142.3386,129.2961,39.776
0.20055,0.25108,0.341865,0.2001,-0.126271,-0.100573,0.080511,-0.159194,-0.183214,0.042083,0.0244,20.4188,0.4788,142.212,129.08,39.8172
0.246696,0.237683,0.4,0.2,0.088909,-0.100857,0.094071,-0.134189,0.115662,0.024481,0.0023,137.681,0.3245,14631.4382,10428.1432,4.2411
0.246696,0.237683,0.4,0.2,0.088909,-0.100857,0.094071,-0.134189,0.115762,0.024481,0.0024,137.7958,0.325,14609.5541,10450.3536,4.2358
0.246696,0.237683,0.4,0.2,0.088909,-0.100857,0.094071,-0.134189,0.115762,0.024581,0.0023,137.9458,0.325,14679.7514,10471.0026,4.2322
0.246696,0.237683,0.4,0.2,0.088909,-0.100857,0.094071,-0.134089,0.115762,0.024581,0.0023,137.653,0.3243,14612.3454,10423.5804,4.2421
0.246796,0.237683,0.4,0.2,0.088909,-0.100857,0.094071,-0.134089,0.115762,0.024581,0.0024,137.3275,0.325,14503.7645,10380.0488,4.2494
0.246796,0.237783,0.4,0.2,0.088909,-0.100857,0.094071,-0.134089,0.115762,0.024581,0.0023,137.8779,0.3248,14726.9042,10454.0362,4.2369
0.246796,0.237783,0.4001,0.2,0.088909,-0.100857,0.094071,-0.134089,0.115762,0.024581,0.0024,137.7363,0.3248,14618.5474,10452.9935,4.2328
0.246796,0.237783,0.4001,0.2001,0.088909,-0.100857,0.094071,-0.134089,0.115762,0.024581,0.0024,137.4414,0.3251,14397.4763,10419.1682,4.2371
0.246796,0.237783,0.4001,0.2001,0.088909,-0.100857,0.094171,-0.134089,0.115762,0.024581,0.0024,137.1126,0.3249,14325.357,10370.7171,4.2463
0.246796,0.237783,0.4001,0.2001,0.088909,-0.100757,0.094171,-0.134089,0.115762,0.024581,0.0024,137.9283,0.3245,14515.0272,10488.5732,4.2245
0.246796,0.237783,0.4001,0.2001,0.089009,-0.100757,0.094171,-0.134089,0.115762,0.024581,0.0024,137.9112,0.3248,14546.1698,10484.0242,4.2258
0.251596,0.240683,0.4,0.2058,0.091909,-0.100757,0.097971,-0.135989,0.120562,0.029381,0.0019,118.9821,0.2294,8474.0748,9162.0016,4.1469
0.251116,0.240393,0.4,0.20523,0.091619,-0.100757,0.097591,-0.135799,0.120082,0.028901,0.0019,121.4548,0.229,8475.3857,9461.4953,4.1028
0.250252,0.239871,0.4,0.204204,0.091097,-0.100757,0.096907,-0.135457,0.119218,0.028037,0.0021,119.1179,0.2527,8576.4276,9321.5444,4.0808
0.238264,0.237683,0.4,0.2,0.063663,-0.077118,-0.106906,0.124599,0.188958,0.05068,0.0002,-627.6122,0.0954,275913.9043,256104.9196,0.8104
0.238264,0.237683,0.4,0.2,0.063663,-0.077118,-0.106906,0.124599,0.189058,0.05068,0.0002,-629.6526,0.0927,277063.3816,257782.2077,0.8077
0.238264,0.237683,0.4,0.2,0.063663,-0.077118,-0.106906,0.124599,0.189058,0.05078,0.0002,-626.9471,0.0927,277898.5499,255575.8976,0.8112
0.238264,0.237683,0.4,0.2,0.063663,-0.077118,-0.106906,0.124699,0.189058,0.05078,0.0002,-628.4291,0.0959,279430.3997,256772.1801,0.8093
0.238364,0.237683,0.4,0.2,0.063663,-0.077118,-0.106906,0.124699,0.189058,0.05078,0.0002,-632.5437,0.0935,282020.5192,260143.8849,0.8041
0.238364,0.237783,0.4,0.2,0.063663,-0.077118,-0.106906,0.124699,0.189058,0.05078,0.0002,-622.5385,0.0951,275374.306,252292.6367,0.8159
0.238364,0.237783,0.4001,0.2,0.063663,-0.077118,-0.106906,0.124699,0.189058,0.05078,0.0002,-638.1493,0.0937,283143.3993,265030.1267,0.7963
0.238364,0.237783,0.4001,0.2001,0.063663,-0.077118,-0.106906,0.124699,0.189058,0.05078,0.0001,-655.408,0.0934,300104.9267,279569.5402,0.7755
0.238364,0.237783,0.4001,0.2001,0.063663,-0.077118,-0.106806,0.124699,0.189058,0.05078,0.0001,-661.4265,0.0943,305831.1903,284722.807,0.7685
0.238364,0.237783,0.4001,0.2001,0.063663,-0.077018,-0.106806,0.124699,0.189058,0.05078,0.0001,-649.0386,0.0932,299831.9488,274168.1187,0.783
0.238364,0.237783,0.4001,0.2001,0.063763,-0.077018,-0.106806,0.124699,0.189058,0.05078,0.0002,-642.296,0.0948,290905.6264,268765.3602,0.7904
0.2,0.204783,0.2099,0.2,-0.002537,-0.324418,-0.229106,0.179399,-0.116242,-0.25452,0.0009,-60.604,0.0541,1270.13,1177.1836,15.7449
0.2,0.208083,0.22892,0.2,0.004093,-0.299678,-0.216876,0.173929,-0.085712,-0.22399,0.0001,-257.7801,0.0263,26711.5665,28328.2111,2.9744
0.2,0.214023,0.263156,0.2,0.016027,-0.255146,-0.194862,0.164083,-0.030758,-0.169036,0.0077,10.1839,0.0771,17.8019,18.8759,91.5429
0.321075,0.2,0.4,0.205405,0.076147,-0.033866,-0.052867,0.076802,0.169172,0.035936,0.0033,121.0471,0.381,4833.9223,7391.0215,5.2337
0.321075,0.2,0.4,0.205405,0.076147,-0.033866,-0.052867,0.076802,0.169272,0.035936,0.0033,120.9267,0.3813,4828.2967,7376.9097,5.2383
0.321075,0.2,0.4,0.205405,0.076147,-0.033866,-0.052867,0.076802,0.169272,0.036036,0.0033,121.0608,0.3815,4844.604,7393.4565,5.2326
0.321075,0.2,0.4,0.205405,0.076147,-0.033866,-0.052867,0.076902,0.169272,0.036036,0.0033,120.9744,0.3813,4828.3527,7384.3184,5.2352
0.321175,0.2,0.4,0.205405,0.076147,-0.033866,-0.052867,0.076902,0.169272,0.036036,0.0033,120.8226,0.3814,4805.301,7365.6029,5.2416
0.321175,0.2001,0.4,0.205405,0.076147,-0.033866,-0.052867,0.076902,0.169272,0.036036,0.0033,121.3163,0.3816,4840.0147,7434.8611,5.2149
0.321175,0.2001,0.4001,0.205405,0.076147,-0.033866,-0.052867,0.076902,0.169272,0.036036,0.0033,120.3923,0.3812,4804.5277,7318.6135,5.2557
0.321175,0.2001,0.4001,0.205505,0.076147,-0.033866,-0.052867,0.076902,0.169272,0.036036,0.0033,119.7908,0.3808,4779.183,7245.947,5.2807
0.321175,0.2001,0.4001,0.205505,0.076147,-0.033866,-0.052767,0.076902,0.169272,0.036036,0.0033,119.5266,0.3813,4762.8639,7214.0374,5.2918
0.321175,0.2001,0.4001,0.205505,0.076147,-0.033766,-0.052767,0.076902,0.169272,0.036036,0.0033,120.0493,0.3814,4804.3469,7276.826,5.2701
0.321175,0.2001,0.4001,0.205505,0.076247,-0.033766,-0.052767,0.076902,0.169272,0.036036,0.0033,120.3056,0.3812,4829.226,7314.4713,5.2547
0.323975,0.2043,0.4,0.204105,0.077647,-0.030966,-0.050667,0.079002,0.171372,0.039536,0.0015,154.564,0.2377,7992.5419,7355.8076,6.7776
0.323695,0.20388,0.4,0.204245,0.077507,-0.031246,-0.050877,0.078792,0.171162,0.039186,0.0016,153.724,0.2381,8332.7821,9665.283,5.1291
0.295379,0.2,0.373473,0.224304,0.037297,-0.057409,0.03341,-0.100528,0.011162,0.037152,0.0084,50.7157,0.4115,605.5635,902.6399,16.8822
0.295379,0.2,0.373473,0.224304,0.037297,-0.057409,0.03341,-0.100528,0.011262,0.037152,0.0084,50.7388,0.4114,605.8959,903.728,16.8704
0.295379,0.2,0.373473,0.224304,0.037297,-0.057409,0.03341,-0.100528,0.011262,0.037252,0.0084,50.7326,0.4113,605.8834,903.5079,16.8722
0.295379,0.2,0.373473,0.224304,0.037297,-0.057409,0.03341,-0.100428,0.011262,0.037252,0.0084,50.7187,0.4115,605.5732,902.7586,16.8811
0.295479,0.2,0.373473,0.224304,0.037297,-0.057409,0.03341,-0.100428,0.011262,0.037252,0.0084,50.692,0.4116,604.4683,901.8135,16.8889
0.295479,0.2001,0.373473,0.224304,0.037297,-0.057409,0.03341,-0.100428,0.011262,0.037252,0.0084,50.7911,0.4115,605.8775,906.2557,16.8426
0.295479,0.2001,0.373573,0.224304,0.037297,-0.057409,0.03341,-0.100428,0.011262,0.037252,0.0084,50.6902,0.4117,606.3219,902.6209,16.8732
0.295479,0.2001,0.373573,0.224404,0.037297,-0.057409,0.03341,-0.100428,0.011262,0.037252,0.0084,50.5798,0.4114,604.8325,898.7982,16.904
0.295479,0.2001,0.373573,0.224404,0.037297,-0.057409,0.03351,-0.100428,0.011262,0.037252,0.0084,50.5367,0.4114,604.2831,897.3196,16.9158
0.295479,0.2001,0.373573,0.224404,0.037297,-0.057309,0.03351,-0.100428,0.011262,0.037252,0.0084,50.6218,0.4115,606.2565,900.3452,16.8905
0.295479,0.2001,0.373573,0.224404,0.037397,-0.057309,0.03351,-0.100428,0.011262,0.037252,0.0084,50.6534,0.4115,607.1838,902.1785,16.8678
0.296079,0.2001,0.374673,0.223804,0.037397,-0.057309,0.03291,-0.100428,0.010662,0.036052,0.0089,48.5765,0.4345,596.0483,728.9794,19.9258
0.298479,0.2001,0.379073,0.221404,0.037397,-0.057309,0.03051,-0.100428,0.008262,0.031252,0.009,47.9968,0.4351,610.826,799.2717,17.9317
0.313479,0.2001,0.4,0.206404,0.037397,-0.057309,0.01551,-0.100428,-0.006738,0.001252,0.0074,39.2785,0.2896,576.9849,557.5992,20.4917
0.244875,0.2,0.383745,0.2,-0.062471,-0.094858,-0.059986,0.045209,0.014115,0.045876,0.0141,35.413,0.4715,275.8274,168.5211,60.1566
0.244875,0.2,0.383745,0.2,-0.062471,-0.094858,-0.059986,0.045209,0.014125,0.045876,0.0141,35.413,0.4714,275.6633,168.5111,60.1603
0.244875,0.2,0.383745,0.2,-0.062471,-0.094858,-0.059986,0.045209,0.014125,0.045886,0.0141,35.4128,0.4715,275.7912,168.5089,60.1606
0.244875,0.2,0.383745,0.2,-0.062471,-0.094858,-0.059986,0.045219,0.014125,0.045886,0.0141,35.4135,0.4715,275.8381,168.5238,60.1566
0.244885,0.2,0.383745,0.2,-0.062471,-0.094858,-0.059986,0.045219,0.014125,0.045886,0.0141,35.4118,0.4712,275.5204,168.5091,60.1585
0.244885,0.20001,0.383745,0.2,-0.062471,-0.094858,-0.059986,0.045219,0.014125,0.045886,0.0141,35.4154,0.4714,275.6872,168.5618,60.1469
0.244885,0.20001,0.383755,0.2,-0.062471,-0.094858,-0.059986,0.045219,0.014125,0.045886,0.0141,35.4068,0.4716,275.8242,168.5032,60.1507
0.244885,0.20001,0.383755,0.20001,-0.062471,-0.094858,-0.059986,0.045219,0.014125,0.045886,0.0141,35.4002,0.4714,275.7881,168.4502,60.1567
0.244885,0.20001,0.383755,0.20001,-0.062471,-0.094858,-0.059976,0.045219,0.014125,0.045886,0.0141,35.3978,0.4714,275.8493,168.4319,60.1585
0.244885,0.20001,0.383755,0.20001,-0.062471,-0.094848,-0.059976,0.045219,0.014125,0.045886,0.0141,35.4026,0.4715,275.9726,168.4704,60.1542
0.244885,0.20001,0.383755,0.20001,-0.062461,-0.094848,-0.059976,0.045219,0.014125,0.045886,0.0141,35.4053,0.4715,275.9568,168.5002,60.1489
0.231885,0.2,0.388755,0.2,-0.062461,-0.094848,-0.063976,0.045219,0.010125,0.045886,0.0104,36.809,0.3753,370.8372,228.5498,46.3925
0.233185,0.2,0.388255,0.2,-0.062461,-0.094848,-0.063576,0.045219,0.010525,0.045886,0.0117,37.1233,0.4253,381.0753,232.4507,46.0647
0.2,0.2,0.271815,0.21346,-0.138802,-0.153377,-0.070369,-0.162253,-0.218272,-0.039487,0.0332,14.7951,0.4686,23.5377,28.6157,114.0992
0.2,0.2,0.271815,0.21346,-0.138802,-0.153377,-0.070369,-0.162253,-0.218262,-0.039487,0.0332,14.7956,0.4686,23.5418,28.6164,114.1028
0.2,0.2,0.271815,0.21346,-0.138802,-0.153377,-0.070369,-0.162253,-0.218262,-0.039477,0.0332,14.795,0.4685,23.533,28.6143,114.1037
0.2,0.2,0.271815,0.21346,-0.138802,-0.153377,-0.070369,-0.162243,-0.218262,-0.039477,0.0332,14.795,0.4685,23.5341,28.6157,114.0986
0.20001,0.2,0.271815,0.21346,-0.138802,-0.153377,-0.070369,-0.162243,-0.218262,-0.039477,0.0332,14.7943,0.4686,23.5342,28.613,114.1009
0.20001,0.20001,0.271815,0.21346,-0.138802,-0.153377,-0.070369,-0.162243,-0.218262,-0.039477,0.0332,14.7951,0.4685,23.5328,28.6188,114.0876
0.20001,0.20001,0.271825,0.21346,-0.138802,-0.153377,-0.070369,-0.162243,-0.218262,-0.039477,0.0332,14.7954,0.4685,23.5347,28.619,114.0895
0.20001,0.20001,0.271825,0.21347,-0.138802,-0.153377,-0.070369,-0.162243,-0.218262,-0.039477,0.0332,14.7942,0.4686,23.539,28.6147,114.0933
0.20001,0.20001,0.271825,0.21347,-0.138802,-0.153377,-0.070359,-0.162243,-0.218262,-0.039477,0.0332,14.7937,0.4687,23.542,28.6128,114.0947
0.244875,0.2,0.383745,0.2,-0.062471,-0.094858,-0.059986,0.045209,0.014115,0.045876,0.0141,35.413,0.4714,275.7316,168.5212,60.1566
0.244875,0.2,0.383745,0.2,-0.062471,-0.094858,-0.059986,0.045209,0.014215,0.045876,0.0141,35.3513,0.4716,275.5314,167.9012,60.2563
0.244875,0.2,0.383745,0.2,-0.062471,-0.094858,-0.059986,0.045209,0.014215,0.045976,0.0141,35.4114,0.4716,275.6229,168.4012,60.1964
0.244875,0.2,0.383745,0.2,-0.062471,-0.094858,-0.059986,0.045309,0.014215,0.045976,0.0141,35.4182,0.4715,275.784,168.552,60.156
0.244975,0.2,0.383745,0.2,-0.062471,-0.094858,-0.059986,0.045309,0.014215,0.045976,0.0141,35.4012,0.4717,275.4379,168.4021,60.1758
0.244975,0.2001,0.383745,0.2,-0.062471,-0.094858,-0.059986,0.045309,0.014215,0.045976,0.0141,35.4375,0.4714,275.3204,168.9289,60.0599
0.244975,0.2001,0.383845,0.2,-0.062471,-0.094858,-0.059986,0.045309,0.014215,0.045976,0.0141,35.3503,0.4716,276.4649,168.3336,60.0995
0.244975,0.2001,0.383845,0.2001,-0.062471,-0.094858,-0.059986,0.045309,0.014215,0.045976,0.0141,35.2211,0.4715,276.5814,167.2774,60.2215
0.244975,0.2001,0.383845,0.2001,-0.062471,-0.094858,-0.059886,0.045309,0.014215,0.045976,0.0141,35.2609,0.4715,276.4868,167.6205,60.1774
0.244975,0.2001,0.383845,0.2001,-0.062471,-0.094758,-0.059886,0.045309,0.014215,0.045976,0.0141,35.3093,0.4715,277.2069,168.0154,60.132
0.244975,0.2001,0.383845,0.2001,-0.062371,-0.094758,-0.059886,0.045309,0.014215,0.045976,0.0141,35.3359,0.4713,276.9722,168.316,60.0774
0.246275,0.2001,0.384745,0.2005,-0.062871,-0.094358,-0.059486,0.045709,0.015115,0.046876,0.015,33.0243,0.4948,277.6152,156.17,59.8158
0.251475,0.2001,0.388345,0.2021,-0.064871,-0.092758,-0.057886,0.047309,0.018715,0.050476,0.0124,30.5529,0.3737,267.5201,135.1192,63.038
0.2,0.2,0.271815,0.21346,-0.138802,-0.153377,-0.070369,-0.162253,-0.218272,-0.039487,0.0332,14.7951,0.4686,23.5384,28.6159,114.0989
0.2,0.2,0.271815,0.21346,-0.138802,-0.153377,-0.070369,-0.162253,-0.218172,-0.039487,0.0332,14.3242,0.4676,23.5155,24.521,126.7508
0.2,0.2,0.271815,0.21346,-0.138802,-0.153377,-0.070369,-0.162253,-0.218172,-0.039387,0.0332,14.7952,0.4685,23.5311,28.6051,114.1426
0.2,0.2,0.271815,0.21346,-0.138802,-0.153377,-0.070369,-0.162153,-0.218172,-0.039387,0.0332,14.7958,0.4685,23.5325,28.6199,114.0903
0.2001,0.2,0.271815,0.21346,-0.138802,-0.153377,-0.070369,-0.162153,-0.218172,-0.039387,0.0332,14.7887,0.4685,23.523,28.5944,114.1103
0.2001,0.2001,0.271815,0.21346,-0.138802,-0.153377,-0.070369,-0.162153,-0.218172,-0.039387,0.0332,14.7966,0.4686,23.5358,28.6485,113.9867
0.2001,0.2001,0.271915,0.21346,-0.138802,-0.153377,-0.070369,-0.162153,-0.218172,-0.039387,0.0332,14.7992,0.4685,23.5655,28.6512,114.0056
0.2001,0.2001,0.271915,0.21356,-0.138802,-0.153377,-0.070369,-0.162153,-0.218172,-0.039387,0.0332,14.7875,0.4684,23.5717,28.6071,114.0453
0.2001,0.2001,0.271915,0.21356,-0.138802,-0.153377,-0.070269,-0.162153,-0.218172,-0.039387,0.0332,14.7821,0.4685,23.5882,28.5875,114.0607
0.2001,0.2001,0.271915,0.21356,-0.138802,-0.153277,-0.070269,-0.162153,-0.218172,-0.039387,0.0332,14.7921,0.4685,23.5877,28.6248,114.028
0.2001,0.2001,0.271915,0.21356,-0.138702,-0.153277,-0.070269,-0.162153,-0.218172,-0.039387,0.0332,14.7958,0.4686,23.5894,28.6466,113.9851
0.2,0.2001,0.271415,0.21266,-0.138702,-0.153777,-0.070769,-0.162653,-0.222772,-0.039887,0.0333,14.6427,0.4685,23.9808,28.6893,112.0358
0.2,0.2001,0.271465,0.21275,-0.138702,-0.153727,-0.070719,-0.162603,-0.222312,-0.039837,0.0333,14.6586,0.4685,23.9429,28.6849,112.2377
0.2,0.2001,0.271555,0.212912,-0.138702,-0.153637,-0.070629,-0.162513,-0.221484,-0.039747,0.0333,14.6873,0.4685,23.8727,28.6784,112.5973
0.2,0.2001,0.271627,0.213042,-0.138702,-0.153565,-0.070557,-0.162441,-0.220822,-0.039675,0.0332,14.7107,0.4685,23.8141,28.6762,112.8771
0.2,0.2001,0.271685,0.213145,-0.138702,-0.153507,-0.070499,-0.162383,-0.220292,-0.039617,0.0332,14.7296,0.4686,23.7743,28.6756,113.1
0.233348,0.317907,0.278095,0.227598,-0.077778,0.013588,0.110303,0.089735,-0.189468,0.075336,0.0001,-1010.4195,0.0911,1654556.6577,1823312.936,0.1838
0.233348,0.317907,0.278095,0.227598,-0.077778,0.013588,0.110303,0.089735,-0.189368,0.075336,0.0001,-1004.4468,0.0952,1637335.6956,1801495.1653,0.1849
0.233348,0.317907,0.278095,0.227598,-0.077778,0.013588,0.110303,0.089735,-0.189368,0.075436,0.0001,-965.9977,0.0954,1642484.6754,1592971.7844,0.2011
0.233348,0.317907,0.278095,0.227598,-0.077778,0.013588,0.110303,0.089835,-0.189368,0.075436,0.0001,-961.2137,0.0905,1629035.3407,1577405.3232,0.2021
0.233448,0.317907,0.278095,0.227598,-0.077778,0.013588,0.110303,0.089835,-0.189368,0.075436,0.0001,-1006.5363,0.0954,1646424.8962,1810659.2828,0.1844
0.233448,0.318007,0.278095,0.227598,-0.077778,0.013588,0.110303,0.089835,-0.189368,0.075436,0.0001,-930.9122,0.0945,1610479.7695,1324739.7612,0.233
0.233448,0.318007,0.278195,0.227598,-0.077778,0.013588,0.110303,0.089835,-0.189368,0.075436,0.0001,-978.9529,0.0928,1561144.6592,1713021.9419,0.1895
0.233448,0.318007,0.278195,0.227698,-0.077778,0.013588,0.110303,0.089835,-0.189368,0.075436,0.0001,-928.0712,0.0954,1497061.4538,1472513.1328,0.209
0.233448,0.318007,0.278195,0.227698,-0.077778,0.013588,0.110403,0.089835,-0.189368,0.075436,0.0001,-929.8874,0.0913,1506700.9345,1477890.2633,0.2086
0.233448,0.318007,0.278195,0.227698,-0.077778,0.013688,0.110403,0.089835,-0.189368,0.075436,0.0001,-978.9954,0.0966,1539240.0681,1713753.5636,0.1894
0.233448,0.318007,0.278195,0.227698,-0.077678,0.013688,0.110403,0.089835,-0.189368,0.075436,0.0001,-975.0361,0.0921,1536615.0645,1699036.8963,0.1903
0.4,0.4,0.4,0.4,0.0455642,0.5,0.134403,0.01618325,0.283332,0.5,0.0034,34.0866,0.1155,3746.3088,3386.3366,2.8631
0.4,0.36,0.4,0.4,0.5,0.5,0.230403,-0.274165,0.5,0.5,0.0084,-10.1777,0.0843,4171.5767,4215.6214,0.4094
0.2,0.200232,0.310876,0.2,-0.13246,-0.095436,-0.07089,0.124599,0.211272,-0.03851,0.0197,24.8706,0.4844,99.6751,118.2617,56.0075
0.2,0.200232,0.310876,0.2,-0.13246,-0.095436,-0.07089,0.124599,0.211372,-0.03851,0.0197,24.8602,0.4845,99.7167,118.2708,55.9738
0.2,0.200232,0.310876,0.2,-0.13246,-0.095436,-0.07089,0.124599,0.211372,-0.03841,0.0197,24.874,0.4846,99.7505,118.394,55.9545
0.2,0.200232,0.310876,0.2,-0.13246,-0.095436,-0.07089,0.124699,0.211372,-0.03841,0.0203,25.848,0.5032,105.5046,103.4625,67.1678
0.2001,0.200232,0.310876,0.2,-0.13246,-0.095436,-0.07089,0.124699,0.211372,-0.03841,0.0197,24.8455,0.4845,99.5822,118.0407,56.0413
0.2001,0.200332,0.310876,0.2,-0.13246,-0.095436,-0.07089,0.124699,0.211372,-0.03841,0.0197,24.865,0.4845,99.6271,118.3352,55.957
0.2001,0.200332,0.310976,0.2,-0.13246,-0.095436,-0.07089,0.124699,0.211372,-0.03841,0.0203,25.8736,0.5032,105.7516,103.816,67.0212
0.2001,0.200332,0.310976,0.2001,-0.13246,-0.095436,-0.07089,0.124699,0.211372,-0.03841,0.0203,25.8961,0.5034,105.8166,104.0542,66.9398
0.2001,0.200332,0.310976,0.2001,-0.13246,-0.095436,-0.07079,0.124699,0.211372,-0.03841,0.0203,25.9001,0.5031,105.7256,104.1348,66.9008
0.2001,0.200332,0.310976,0.2001,-0.13246,-0.095336,-0.07079,0.124699,0.211372,-0.03841,0.0203,25.9152,0.5032,105.906,104.2116,66.8998
0.2001,0.200332,0.310976,0.2001,-0.13236,-0.095336,-0.07079,0.124699,0.211372,-0.03841,0.0203,25.9133,0.5031,105.897,104.1557,66.9297
0.2005,0.200732,0.388076,0.278,-0.05566,-0.018236,0.00591,0.201799,0.211772,-0.03761,0.0082,12.782,0.0983,28.7071,32.7076,69.2876
0.20046,0.200692,0.380366,0.27021,-0.06333,-0.025946,-0.00176,0.194089,0.211732,-0.03769,0.0076,13.4078,0.0985,33.8395,34.5582,66.0053
0.201601,0.2,0.344088,0.21691,-0.107463,-0.145922,-0.078033,-0.112966,0.140129,-0.04439,0.0048,76.4585,0.3662,2074.3935,1624.3926,14.6636
0.201601,0.2,0.344088,0.21691,-0.107463,-0.145922,-0.078033,-0.112966,0.140229,-0.04439,0.0044,76.6525,0.3412,2068.196,1633.4574,14.6219
0.201601,0.2,0.344088,0.21691,-0.107463,-0.145922,-0.078033,-0.112966,0.140229,-0.04429,0.0041,78.403,0.3193,2153.4275,2791.2498,8.7659
0.201601,0.2,0.344088,0.21691,-0.107463,-0.145922,-0.078033,-0.112866,0.140229,-0.04429,0.0041,78.2151,0.3196,2144.6716,2777.2033,8.7876
0.201701,0.2,0.344088,0.21691,-0.107463,-0.145922,-0.078033,-0.112866,0.140229,-0.04429,0.0044,76.4996,0.3412,2051.7799,1626.8049,14.6503
0.201701,0.2001,0.344088,0.21691,-0.107463,-0.145922,-0.078033,-0.112866,0.140229,-0.04429,0.0041,78.1435,0.3194,2144.117,2773.6859,8.7902
0.201701,0.2001,0.344188,0.21691,-0.107463,-0.145922,-0.078033,-0.112866,0.140229,-0.04429,0.0044,76.7944,0.3411,2068.8926,1641.6936,14.5773
0.201701,0.2001,0.344188,0.21701,-0.107463,-0.145922,-0.078033,-0.112866,0.140229,-0.04429,0.0044,76.9863,0.3413,2074.7351,1650.8448,14.5352
0.201701,0.2001,0.344188,0.21701,-0.107463,-0.145922,-0.077933,-0.112866,0.140229,-0.04429,0.0044,78.0581,0.3418,2070.0137,2774.7104,8.7767
0.201701,0.2001,0.344188,0.21701,-0.107463,-0.145822,-0.077933,-0.112866,0.140229,-0.04429,0.0041,78.3261,0.3193,2170.9533,2792.5524,8.7526
0.201701,0.2001,0.344188,0.21701,-0.107363,-0.145822,-0.077933,-0.112866,0.140229,-0.04429,0.0044,77.1648,0.3411,2081.5457,1658.0233,14.5082
0.2,0.2,0.2,0.2,-0.308363,-0.5,-0.272933,-0.5,-0.059871,-0.44549,0.0015,-17.4355,0.0264,65.5214,69.3938,59.7341
0.2,0.2,0.2,0.2,-0.288263,-0.5,-0.253433,-0.471246,-0.039861,-0.40537,0.0015,-18.0212,0.0264,64.5533,67.0108,64.7719
0.2,0.2,0.2,0.2,-0.252083,-0.434686,-0.218333,-0.39957,-0.003843,-0.333154,0.0009,-29.4714,0.0265,296.3379,297.5853,27.411
0.29183,0.2,0.31054,0.213233,0.038577,-0.102085,0.03341,0.075805,0.147177,-0.03117,0.0248,18.146,0.4403,64.6654,54.3145,80.6781
0.29183,0.2,0.31054,0.213233,0.038577,-0.102085,0.03341,0.075805,0.147277,-0.03117,0.0252,18.2787,0.4474,64.7037,114.7416,38.5756
0.29183,0.2,0.31054,0.213233,0.038577,-0.102085,0.03341,0.075805,0.147277,-0.03107,0.0248,18.1478,0.4404,64.7438,54.3248,80.6741
0.29183,0.2,0.31054,0.213233,0.038577,-0.102085,0.03341,0.075905,0.147277,-0.03107,0.0248,18.1459,0.4403,64.6873,54.3059,80.6902
0.29193,0.2,0.31054,0.213233,0.038577,-0.102085,0.03341,0.075905,0.147277,-0.03107,0.0248,18.1318,0.4404,64.664,54.2395,80.7028
0.29193,0.2001,0.31054,0.213233,0.038577,-0.102085,0.03341,0.075905,0.147277,-0.03107,0.0248,18.133,0.4403,64.6649,54.1902,80.7834
0.29193,0.2001,0.31064,0.213233,0.038577,-0.102085,0.03341,0.075905,0.147277,-0.03107,0.0248,18.1462,0.4404,64.7989,54.3478,80.6301
0.29193,0.2001,0.31064,0.213333,0.038577,-0.102085,0.03341,0.075905,0.147277,-0.03107,0.0252,18.2929,0.4473,64.7998,115.0487,38.5137
0.29193,0.2001,0.31064,0.213333,0.038577,-0.102085,0.03351,0.075905,0.147277,-0.03107,0.0252,18.2854,0.4474,64.8007,114.9631,38.5207
0.29193,0.2001,0.31064,0.213333,0.038577,-0.101985,0.03351,0.075905,0.147277,-0.03107,0.0252,18.2811,0.4473,64.8496,114.894,38.5314
0.29193,0.2001,0.31064,0.213333,0.038677,-0.101985,0.03351,0.075905,0.147277,-0.03107,0.0248,18.1642,0.4403,64.8953,54.4916,80.5277
0.29243,0.2001,0.31114,0.248933,0.038677,-0.066385,0.06961,0.075905,0.183377,-0.03057,0.016,14.3943,0.2241,77.407,101.6084,30.8188
0.29238,0.2001,0.31109,0.245373,0.038677,-0.069945,0.066,0.075905,0.179767,-0.03062,0.014,14.2184,0.1983,73.5051,88.0581,34.8951
0.29229,0.2001,0.311,0.238965,0.038677,-0.076353,0.059502,0.075905,0.173269,-0.03071,0.0149,15.2899,0.2238,78.8692,102.9044,33.3317
0.2,0.2,0.224677,0.240685,-0.09633,-0.126512,0.029007,0.042903,-0.099463,0.026057,0.0371,12.6145,0.4686,21.3745,44.2366,57.3772
0.2,0.2,0.224677,0.240685,-0.09633,-0.126512,0.029007,0.042903,-0.099363,0.026057,0.0371,12.6169,0.4686,21.3623,44.2341,57.3987
0.2,0.2,0.224677,0.240685,-0.09633,-0.126512,0.029007,0.042903,-0.099363,0.026157,0.0371,12.6143,0.4686,21.3606,44.2157,57.4026
0.2,0.2,0.224677,0.240685,-0.09633,-0.126512,0.029007,0.043003,-0.099363,0.026157,0.0371,12.6152,0.4686,21.3702,44.2385,57.3797
0.2001,0.2,0.224677,0.240685,-0.09633,-0.126512,0.029007,0.043003,-0.099363,0.026157,0.0371,12.614,0.4687,21.3704,44.2293,57.3827
0.2001,0.2001,0.224677,0.240685,-0.09633,-0.126512,0.029007,0.043003,-0.099363,0.026157,0.0371,12.6199,0.4685,21.3808,44.3068,57.3266
